AO DispatchRays,AtrousWaveletTransformFilter,CalculateAmbientOcclusion,CalculatePartialDerivatives,CompositionCS,Denoise,Disocclusions blur,DownsampleGBuffer,Pathtracing,RTAO,Upsample AO,
,,,,,,,  0.522   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.527   ,,,,
,,,,,,,  0.504   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.513   ,,,,
,,,,,,,  0.488   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.518   ,,,,
,,,,,,,  0.496   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.523   ,,,,
,,,,,,,  0.502   ,,,,
,,,,,,,  0.557   ,,,,
,,,,,,,  0.532   ,,,,
,,,,,,,  0.557   ,,,,
,,,,,,,  0.532   ,,,,
,,,,,,,  0.557   ,,,,
,,,,,,,  0.532   ,,,,
,,,,,,,  0.557   ,,,,
,,,,,,,  0.532   ,,,,
,,,,,,,  0.557   ,,,,
,,,,,,,  0.532   ,,,,
,,,,,,,  0.557   ,,,,
,,,,,,,  0.532   ,,,,
,,,,,,,  0.557   ,,,,
,,,,,,,  0.532   ,,,,
,,,,,,,  0.557   ,,,,
,,,,,,,  0.532   ,,,,
,,,,,,,  0.557   ,,,,
,,,,,,,  0.532   ,,,,
